movieId,normalized_title,genres,mode_rating
58994,Send a Bullet (Manda Bala),Documentary,2.0
58998,Forgetting Sarah Marshall,Comedy|Romance,4.0
59000,Sex and Death 101,Comedy|Drama,3.0
59014,Superhero Movie,Action|Comedy|Sci-Fi,2.0
59016,Street Kings,Crime|Drama|Thriller,3.5
59018,"Visitor, The",Drama|Romance,4.0
59022,Harold & Kumar Escape from Guantanamo Bay,Adventure|Comedy,3.5
59026,99 francs,Comedy,4.0
59031,Private Property (Nue propriété),Drama,3.0
59037,Speed Racer,Action|Children|IMAX|Sci-Fi,3.0
59040,Gabriel,Action|Horror,3.5
59044,Diminished Capacity,Comedy,3.0
59053,Nathalie...,Drama,2.5
59065,Chapter 27,Crime|Drama,2.5
59074,"Thief Who Came to Dinner, The",Comedy|Romance,3.5
59103,"Forbidden Kingdom, The",Action|Adventure|Comedy|Fantasy,3.5
59105,Where in the World Is Osama Bin Laden?,Documentary,3.0
59107,"Life Before Her Eyes, The",Drama|Thriller,3.5
59112,"Puff, Puff, Pass",Comedy,3.0
59114,Pulp,Comedy|Thriller,2.5
59116,Virgin Territory,Adventure|Comedy|Romance,1.0
59118,Happy-Go-Lucky,Comedy|Drama,4.0
59126,Religulous,Comedy|Documentary,4.0
59129,Outpost,Action|Horror,3.0
59131,Are You Scared?,Horror,1.0
59136,Before Flying Back to Earth (Pries parskrendant i zeme),Documentary,4.0
59138,Bernard and Doris,Comedy|Drama,3.0
59141,Son of Rambow,Children|Comedy|Drama,4.0
59143,Super High Me,Comedy|Documentary,4.0
59154,Black Friday,Crime|Drama|Horror|Sci-Fi,3.0
59157,"Invisible Ray, The",Horror|Sci-Fi,3.0
59159,Murders in the Rue Morgue,Crime|Horror|Mystery,3.0
59173,"Killer Elite, The",Action|Drama|Thriller,3.5
59178,Tarzan Escapes,Action|Adventure,3.0
59180,Tarzan Finds a Son!,Action|Adventure,3.0
59182,Tarzan's Secret Treasure,Action|Adventure,3.0
59184,Tarzan's New York Adventure,Action|Adventure,3.5
59188,Viva Zapata!,Western,4.0
59216,Antares,Drama,2.5
59220,Outsourced,Comedy|Romance,4.0
59258,Baby Mama,Comedy,3.0
59260,"Unknown Woman, The (La Sconosciuta)",Drama|Mystery|Thriller,4.0
59290,Klimt,Drama,2.5
59295,Expelled: No Intelligence Allowed,Documentary,0.5
59302,Viva Cuba,Comedy|Drama,4.0
59313,"White Massai, The (Weisse Massai, Die)",Drama|Romance,4.0
59315,Iron Man,Action|Adventure|Sci-Fi,4.0
59327,Possessed (Besat),Action|Crime|Drama|Horror|Thriller,2.0
59333,Made of Honor,Comedy|Romance,3.0
59336,Redbelt,Action|Drama,3.5
59339,Mister Lonely,Comedy|Drama,4.0
59362,Anamorph,Crime|Thriller,4.0
59366,"Bread, My Sweet, The (a.k.a. Wedding for Bella, A)",Drama|Romance,3.5
59369,Taken,Action|Crime|Drama|Thriller,4.0
59376,Hero Wanted,Action|Crime|Drama|Thriller,3.0
59382,"Flight of the Red Balloon (Voyage du ballon rouge, Le)",Drama,3.0
59387,"Fall, The",Adventure|Drama|Fantasy,4.0
59392,Stargate: The Ark of Truth,Action|Fantasy|Sci-Fi,4.0
59397,Walk All Over Me,Comedy|Crime|Drama,3.5
59399,Blind Dating,Comedy|Romance,4.0
59404,Meet Bill,Comedy|Drama,3.5
59418,"American Crime, An",Crime,4.0
59421,What Happens in Vegas...,Comedy|Romance,3.5
59426,White Night (Hvid nat),Drama,3.5
59429,American Pie Presents Beta House (American Pie 6: Beta House),Comedy,2.5
59435,Numb,Comedy|Drama|Romance,3.5
59440,Bella,Drama|Romance,4.0
59447,Fiorile,Drama,3.0
59463,"Man Between, The",Drama|Film-Noir|Romance|Thriller,3.0
59465,"Stars Look Down, The",Drama,3.5
59478,"Unknown Soldier, The (Unbekannte Soldat, Der)",Documentary,2.5
59485,a/k/a Tommy Chong,Documentary,4.0
59501,"Chronicles of Narnia: Prince Caspian, The",Adventure|Children|Fantasy,3.5
59519,Reprise,Drama,4.0
59527,"Window, The",Drama|Film-Noir|Thriller,3.5
59547,"Ron Clark Story, The",Drama,3.5
59549,Shelter,Drama|Romance,4.0
59561,American Crude,Comedy|Drama,3.0
59590,Young at Heart (a.k.a. Young@Heart),Documentary|Musical,4.0
59594,"War, Inc.",Comedy|Crime|Thriller,3.0
59602,"Year of the Wolf, The (Suden vuosi)",Drama|Romance,3.0
59607,King Corn,Documentary,4.0
59615,Indiana Jones and the Kingdom of the Crystal Skull,Action|Adventure|Comedy|Sci-Fi,3.0
59621,How to Rob a Bank,Comedy|Crime|Mystery|Thriller,3.0
59625,"Hey, Hey, It's Esther Blueburger",Comedy|Drama,4.0
59649,Blonde and Blonder,Comedy|Crime,1.0
59651,Wesley Willis: The Daddy of Rock 'n' Roll,Documentary,4.0
59655,Patti Smith: Dream of Life,Documentary,3.5
59665,Day of the Outlaw,Western,3.0
59667,Nina's Heavenly Delights,Comedy,3.0
59669,Following Sean,Documentary,3.5
59680,One Hour with You,Comedy|Musical|Romance,4.0
59684,Lake of Fire,Documentary,4.0
59705,"Witnesses, The (Les témoins)",Drama,3.5
59709,"Oxford Murders, The",Crime|Mystery|Romance|Thriller,3.0
59721,"Grand, The",Comedy,3.0
59725,Sex and the City,Comedy|Romance,3.0
59727,"Strangers, The",Horror|Thriller,3.0
59729,Savage Grace,Crime|Drama,3.0
59731,"Bigger, Stronger, Faster*",Documentary,4.0
59738,All the Boys Love Mandy Lane,Horror|Mystery|Thriller,3.0
59753,Memories of Matsuko (Kiraware Matsuko no isshô),Comedy|Drama|Musical|Mystery,4.0
59775,Allan Quatermain and the Temple of Skulls,Action|Adventure,0.5
59784,Kung Fu Panda,Action|Animation|Children|Comedy|IMAX,4.0
59795,What Would Jesus Buy?,Comedy|Documentary,3.0
59801,"Emperor's Naked Army Marches On, The (Yuki Yukite shingun)",Documentary,3.5
59805,Antonio das Mortes (O Dragão da Maldade contra o Santo Guerreiro),Drama|Western,2.0
59810,Recount,Drama,4.0
59814,Ex Drummer,Comedy|Crime|Drama|Horror,3.5
59816,"Art of Crying, The (Kunsten at græde i kor)",Drama,4.0
59832,Where the Sidewalk Ends,Crime|Drama|Film-Noir,3.5
59834,100 Rifles,Adventure|War|Western,3.0
59836,Blood Alley,Action|Adventure,3.0
59838,Chato's Land,Western,3.0
59840,Cold Sweat (De la part des copains),Action|Drama|Thriller,2.5
59842,"FBI Story, The",Crime|Drama|Thriller,3.0
59844,"Honor Among Thieves (Adieu l'ami) (Farewell, Friend)",Action|Adventure|Crime|Drama|Mystery|Thriller,3.5
59846,"Iron Mask, The",Adventure|Drama|Romance,3.0
59850,St. Ives,Crime|Mystery|Thriller,2.5
59852,Villa Rides!,War|Western,3.0
59854,"Wings of Eagles, The",Drama|War,3.0
59858,Steamboat Round the Bend,Comedy|Drama,3.0
59861,"World Moves On, The",Drama|Romance|War,2.5
59865,Pilgrimage,Drama,3.0
59867,Lonelyhearts,Drama|Film-Noir,3.0
59888,Boat People (Tau ban no hoi),Drama,4.0
59893,"Wrong Move, The (Falsche Bewegung)",Drama,2.5
59895,Dust in the Wind (Lian lian feng chen),Drama|Romance,3.0
59900,You Don't Mess with the Zohan,Comedy,3.0
59905,"Prefab People, The (Panelkapcsolat)",Drama,0.5
59908,"Promotion, The",Comedy,3.0
59910,And When Did You Last See Your Father?,Drama,3.5
59912,My Brother Is an Only Child (Mio fratello è figlio unico),Comedy|Crime|Drama,3.5
59915,Stuck,Horror|Thriller,3.0
59922,July Rhapsody (Laam yan sei sap),Drama,2.0
59935,Flesh Gordon,Adventure|Comedy|Sci-Fi,4.0
59938,Telefon,Action|Crime|Thriller,3.0
59947,"Protector, The",Action|Comedy|Drama|Thriller,3.0
59974,"Fidanzati, I (Fiances, The)",Drama,2.5
59976,"Posto, Il",Drama,4.0
59985,Chaos Theory,Comedy|Drama|Romance,3.5
59988,"Boys and Girls Guide to Getting Down, The",Comedy,5.0
59995,Boy A,Crime|Drama,4.0
60007,Doctor Who,Adventure|Sci-Fi,4.0
60014,"Complete History of My Sexual Failures, A",Comedy|Documentary,3.5
60020,"Warlords, The (Tau ming chong)",Action|Drama|War,3.5
60032,Hounddog,Drama,3.0
60037,"Happening, The",Drama|Sci-Fi|Thriller,3.0
60040,"Incredible Hulk, The",Action|Sci-Fi,3.5
60044,Baghead,Comedy|Drama|Horror,3.5
60046,"Children of Huang Shi, The",Drama|War,4.0
60059,Quill,Drama,4.0
60069,WALL·E,Adventure|Animation|Children|Romance|Sci-Fi,4.0
60072,Wanted,Action|Thriller,3.5
60074,Hancock,Action|Adventure|Comedy|Crime|Fantasy,3.5
60086,Boy Culture,Drama,3.5
60096,Ten Minutes Older: The Trumpet,Drama,3.5
60103,Angel Face,Crime|Drama|Film-Noir,3.5
60106,Huckleberry Finn,Adventure|Musical,2.5
60110,Tom Sawyer,Adventure|Children|Musical,3.5
60124,Turn the River,Drama,3.0
60126,Get Smart,Action|Comedy,3.5
60128,Young People Fucking (a.k.a. YPF),Comedy,3.0
60133,Brick Lane,Drama,3.0
60135,Surfwise,Documentary,4.0
60137,"Rape of Europa, The",Documentary,4.0
60141,St. Trinian's,Children|Comedy,4.0
60145,"Penalty, The",Crime|Drama|Horror,3.5
60147,Roman de gare,Drama,4.0
60150,Desire,Comedy|Crime|Romance,4.0
60161,Futurama: The Beast with a Billion Backs,Action|Animation|Comedy|Romance|Sci-Fi,4.0
60183,At the Death House Door,Documentary,4.0
60189,Archangel,Comedy,3.0
60193,Battlefield Baseball (Jigoku kôshien),Action|Horror|Musical,2.0
60198,"Sandglass, The (Sanatorium pod klepsydra)",Mystery,4.0
60201,"Color of Pomegranates, The (Sayat Nova)",Drama,4.0
60213,David Cross: Let America Laugh,Comedy|Documentary,4.0
60223,West of Zanzibar,Drama|Mystery,4.0
60225,Tell It to the Marines,Comedy|Drama|Romance|War,3.5
60227,"Unholy Three, The",Crime|Drama|Romance,4.0
60231,London After Midnight,Drama|Horror,2.0
60237,Dog Day (Canicule),Action|Crime|Drama|Thriller,1.5
60240,"Klansman, The",Action|Drama|Thriller,1.5
60243,Pocket Money,Comedy|Western,3.0
60256,Goddess (Devi),Drama,3.0
60259,Bambi 2,Animation|Children|Drama,2.0
60284,Gunnin' for That #1 Spot,Documentary,3.0
60286,Finding Amanda,Comedy|Drama,3.0
60289,Kit Kittredge: An American Girl,Children|Comedy|Drama|Mystery,3.5
60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson,Documentary,4.0
60293,"Wackness, The",Comedy|Drama|Romance,4.0
60295,Up the Yangtze,Documentary,4.0
60299,Get Well Soon,Comedy|Drama|Romance,3.0
60303,Strange Circus (Kimyô na sâkasu),Horror|Mystery|Thriller,3.0
60309,Along Came Jones,Comedy|Romance|Western,3.5
60311,"Black Swan, The",Adventure,3.5
60314,Cheyenne Autumn,Western,3.0
60316,Hour of the Gun,Western,3.0
60322,Sleepwalking,Drama,4.0
60333,Encounters at the End of the World,Documentary,4.0
60336,Bad Blood (Mauvais sang),Crime|Drama|Romance,4.0
60338,Dante 01,Sci-Fi|Thriller,4.0
60341,Standard Operating Procedure,Crime|Documentary|War,4.0
60343,Wee Willie Winkie,Adventure,4.0
60353,"Page of Madness, A (Kurutta ippêji)",Drama|Horror,1.0
60356,Two Women,Drama,2.5
60363,Zombie Strippers!,Comedy|Horror,1.0
60365,Frosty the Snowman,Animation|Children|Comedy|Fantasy|Musical,3.5
60376,White Light/Black Rain: The Destruction of Hiroshima and Nagasaki,Documentary|Horror|War,3.5
60382,Roman Polanski: Wanted and Desired,Documentary,4.0
60384,Z Channel: A Magnificent Obsession,Documentary,4.0
60389,Battle for Haditha,War,3.5
60391,Alexandra (Aleksandra),Drama|War,3.0
60393,Transylvania,Drama,3.5
60397,Mamma Mia!,Comedy|Musical|Romance,4.0
60405,Ganes,Drama|Musical,3.0
60408,Welcome to the Sticks (Bienvenue chez les Ch'tis),Comedy,4.0
60411,"Pornographers, The (Erogotoshi-tachi yori: Jinruigaku nyûmon)",Comedy|Drama,3.5
60418,Kabluey,Comedy|Drama,3.5
60421,"Stone Angel, The",Drama,3.0
60436,Honeydripper,Drama,3.0
60450,Summer of '04 (Sommer '04),Drama,3.5
60461,"Home of Dark Butterflies, The (Tummien perhosten koti)",Drama,3.5
60463,Dark Floors,Fantasy|Horror,2.0
60469,Silentium,Crime|Thriller,4.5
60471,Rogue,Action|Adventure|Horror|Thriller,3.5
60475,"Violin, El",Drama,4.0
60479,Sublime,Horror|Thriller,3.0
60482,Towelhead (a.k.a. Nothing is Private),Drama,3.5
60484,No Regrets for Our Youth (Waga seishun ni kuinashi),Drama,4.0
60487,"It's the Great Pumpkin, Charlie Brown",Animation|Children|Comedy,4.0
60494,Borderline,Crime|Drama|Romance,3.0
60503,Katyn,Drama|War,4.0
60508,Pan Tadeusz: The Last Foray in Lithuania (Pan Tadeusz),Drama|Romance|War,3.0
60516,Meet Dave,Comedy|Sci-Fi,3.0
60522,"Machine Girl, The (Kataude mashin gâru)",Action|Comedy|Fantasy|Horror|Thriller,3.0
60526,Death Defying Acts,Drama|Romance|Thriller,3.5
60530,Water Lilies (Naissance des pieuvres),Drama,3.5
60538,Shrooms,Horror|Thriller,1.5
60544,Manslaughter (Drabet),Drama,3.0
60546,"Bench, The (Bænken)",Drama,4.0
60551,Breath (Soom),Drama,4.0
60566,Just Another Love Story (Kærlighed på film),Crime|Drama|Thriller,4.0
60568,"Substitute, The (Vikaren)",Comedy|Sci-Fi|Thriller,2.5
60579,Next Door (Naboer),Horror|Mystery|Thriller,3.5
60585,Chinese Roulette (Chinesisches Roulette),Drama,4.0
60590,"Heartbeat Detector (Question humaine, La)",Drama|Thriller,3.0
60599,Flakes,Comedy,3.0
60609,Death Note,Adventure|Crime|Drama|Horror|Mystery,4.0
60616,"Majority of One, A",Comedy|Drama|Romance,3.0
60618,Moving McAllister,Comedy,2.0
60625,"Tall T, The",Western,4.0
60641,Music Within,Comedy|Drama|Romance|War,3.0
60647,Transsiberian,Crime|Drama|Thriller,3.5
60649,Space Chimps,Adventure|Animation|Comedy,0.5
60654,"Last Mistress, The (vieille maîtresse, Une)",Drama,3.5
60666,Jimmy Carter Man from Plains,Documentary,3.0
60674,Stargate: Continuum,Sci-Fi,4.0
60684,Watchmen,Action|Drama|IMAX|Mystery|Sci-Fi|Thriller,4.0
60686,Bravo Two Zero,Adventure|Thriller|War,2.5
60702,WarGames: The Dead Code,Drama|Sci-Fi|Thriller,1.5
60707,Vince Vaughn's Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland,Comedy|Documentary,3.0
60728,Steal a Pencil for Me,Documentary|Romance,2.0
60735,Shotgun Stories,Drama|Thriller,4.0
60737,Watching the Detectives,Comedy|Romance,4.0
60743,Mr. Untouchable,Crime|Documentary,4.0
60745,Blast of Silence,Crime|Drama|Thriller,3.5
60753,Felon,Crime|Drama,4.0
60756,Step Brothers,Comedy,4.0
60758,Brideshead Revisited,Drama,3.5
60760,"X-Files: I Want to Believe, The",Drama|Mystery|Sci-Fi|Thriller,3.0
60763,American Teen,Documentary,4.0
60766,Man on Wire,Documentary,4.0
60768,CSNY Déjà Vu,Documentary,3.0
60803,"Little Drummer Boy, The",Animation|Children|Musical,3.0
60806,"Little Mermaid 2: Return to the Sea, The",Animation|Children|Fantasy|Musical,3.0
60816,"Colour of Magic, The (Terry Pratchett's The Colour of Magic)",Adventure|Comedy|Fantasy,4.0
60818,Hogfather (Terry Pratchett's Hogfather),Adventure|Fantasy|Thriller,3.5
60825,Mulberry Street,Action|Horror|Thriller,3.0
60827,Lost in Beijing (Ping guo),Drama,3.5
60832,Pathology,Crime|Horror|Thriller,3.0
60838,Love & Pop,Drama,3.5
60857,"Tracey Fragments, The",Drama,3.0
60880,"Family Game, The (Kazoku gêmu)",Comedy|Drama,3.0
60885,"Zone, The (La Zona)",Drama|Thriller,4.0
60887,Blindsight,Adventure|Documentary,4.0
60894,"Edge of Love, The",Drama|Romance|War,3.5
60896,"Godless Girl, The",Drama,3.0
60904,Heart of a Dog (Sobachye serdtse),Comedy|Drama|Sci-Fi,5.0
60914,Bonneville,Comedy|Drama,3.0
60930,Frozen City (Valkoinen kaupunki),Drama,2.0
60937,"Mummy: Tomb of the Dragon Emperor, The",Action|Adventure|Fantasy|Thriller,3.0
60939,Swing Vote,Comedy|Drama,3.0
60941,"Midnight Meat Train, The",Horror|Mystery|Thriller,3.0
60943,Frozen River,Drama,4.0
60946,Sixty Six,Comedy|Drama,3.0
60948,Bottle Shock,Drama,3.5
60950,Vicky Cristina Barcelona,Comedy|Drama|Romance,4.0
60979,Batman: Gotham Knight,Action|Animation|Crime,4.0
60983,Eve and the Fire Horse,Drama,4.5
60990,"End of Summer, The (Early Autumn) (Kohayagawa-ke no aki)",Drama,3.5
60992,"Moment to Remember, A (Nae meorisokui jiwoogae)",Drama|Romance,4.0
61004,Year of the Gun,Action|Romance|Thriller,3.0
61009,Inside Paris (Dans Paris),Drama,3.5
61011,"Walker, The",Drama|Mystery,2.0
61013,Absolute Giganten,Action|Comedy|Drama|Romance,3.0
61018,Peppermint Candy (Bakha satang),Drama,3.5
61024,Pineapple Express,Action|Comedy|Crime,4.0
61026,Red Cliff (Chi bi),Action|Adventure|Drama|War,4.0
61031,"World's Greatest Lover, The",Comedy,3.5
61035,W Delta Z (a.k.a. The Killing Gene),Crime|Horror|Thriller,3.0
61037,Silent Light (Stellet licht),Drama,4.5
61041,"Take, The",Crime|Drama,3.0
61048,Expired,Comedy|Drama|Romance,3.5
61071,"Sisterhood of the Traveling Pants 2, The",Adventure|Comedy|Drama|Romance,3.0
61073,Hell Ride,Action|Drama|Thriller,2.0
61075,Elegy,Drama|Romance,4.0
61083,"Good Humor Man, The",Drama|Romance,1.5
61091,Bomb It,Documentary,3.0
61100,Still Life (Sanxia haoren),Drama|Romance,4.0
61108,Bathory,Drama|Fantasy,4.0
61110,Quid Pro Quo,Drama|Thriller,3.0
61116,Black Caesar,Crime|Drama,2.5
61123,High School Musical 2,Comedy|Drama|Musical|Romance,0.5
61132,Tropic Thunder,Action|Adventure|Comedy|War,4.0
61136,"Objective, The",Horror|Sci-Fi|Thriller|War,2.5
61160,Star Wars: The Clone Wars,Action|Adventure|Animation|Sci-Fi,3.0
61167,Henry Poole is Here,Drama|Mystery,3.0
61206,In the City of Sylvia (En la ciudad de Sylvia),Drama,4.0
61210,Mutant Chronicles,Action|Adventure|Sci-Fi,3.0
61215,13 Beloved (13 game sayawng),Horror|Mystery|Thriller,3.5
61236,Waltz with Bashir (Vals im Bashir),Animation|Documentary|Drama|War,4.0
61240,Let the Right One In (Låt den rätte komma in),Drama|Fantasy|Horror|Romance,4.0
61246,Hamlet 2,Comedy,3.0
61248,Death Race,Action|Adventure|Sci-Fi|Thriller,3.5
61250,"House Bunny, The",Comedy,3.0
61253,"Longshots, The",Drama,4.0
61255,"Rocker, The",Comedy,3.0
61257,I.O.U.S.A. (a.k.a. IOUSA),Documentary,4.0
61262,Mirrors,Horror|Mystery|Thriller,3.0
61264,"Girl Cut in Two, The (Fille coupée en deux, La)",Drama|Thriller,3.0
61267,Fly Me to the Moon,Adventure|Animation|Children|IMAX,3.0
61269,Trumbo,Documentary,3.0
61279,Variety Lights,Drama,4.0
61285,Path to War,Drama,3.0
61289,Sukiyaki Western Django,Action|Western,3.0
61301,American Zombie,Comedy|Horror,4.0
61314,Return to House on Haunted Hill,Horror|Thriller,1.5
61317,Feed,Action|Crime|Mystery|Thriller,3.0
61319,Somers Town,Drama,4.0
61323,Burn After Reading,Comedy|Crime|Drama,4.0
61348,Disaster Movie,Comedy,0.5
61350,Babylon A.D.,Action|Adventure|Sci-Fi|Thriller,3.0
61352,Traitor,Crime|Drama|Thriller,4.0
61357,Trouble the Water,Documentary,4.0
61373,"Woman in Black, The",Horror|Mystery,3.5
61394,"Onion Movie, The",Comedy,3.0
61396,Sergeant Rutledge,Crime|Western,4.0
61398,"Mother of Tears: The Third Mother (Terza madre, La)",Fantasy|Horror|Thriller,2.5
61401,"Spirit, The",Action|Comedy|Fantasy|Thriller,3.0
61406,John Adams,Drama,4.0
61414,Tobacco Road,Comedy|Drama,2.5
61434,Oh! What a Lovely War,Musical|War,3.0
61449,"Burning Plain, The",Drama|Romance,3.5
61451,"Seventh Cross, The",Drama|War,3.5
61467,Everybody Wants to Be Italian,Comedy|Romance,3.0
61470,"Boys in Company C, The",Drama|War,3.0
61473,"Secret, A (Un secret)",Drama|War,3.5
61475,August Evening,Drama,3.5
61493,Flash Point (a.k.a. Flashpoint) (Dou fo sin),Action,3.5
61553,"Fifth Commandment, The",Action|Comedy|Crime|Drama|Thriller,2.0
61560,That's Black Entertainment,Documentary,3.5
61567,Kummeli Alivuokralainen,Comedy,2.0
61586,"Half Life of Timofey Berezin, The (PU-239)",Drama,4.0
61628,Sunflower (Xiang ri kui),Drama,3.5
61634,Son of Lassie,Children|Drama,0.5
61638,Flu Bird,Horror,1.5
61646,DarkBlueAlmostBlack (Azuloscurocasinegro),Drama|Romance,4.0
61678,"Foot Fist Way, The",Comedy,3.5
61692,Altered,Horror|Sci-Fi|Thriller,3.5
61695,Ladrones,Drama,3.5
61697,Righteous Kill,Crime|Mystery|Thriller,3.0
61705,Lakeview Terrace,Drama|Thriller,3.0
61707,Ladrón que roba a ladrón,Action|Adventure|Comedy|Crime,3.5
61724,Shadows in Paradise (Varjoja paratiisissa),Comedy|Romance,4.0
61729,Ghost Town,Comedy|Fantasy|Romance,3.5
61742,Maradona by Kusturica,Documentary,4.0
61768,Accused (Anklaget),Drama,3.5
61816,Import/Export,Drama,4.0
61818,"Crow, The: Wicked Prayer",Action|Adventure|Fantasy|Thriller,0.5
61862,In Bed (En la cama),Drama,3.0
61868,Jam,Drama,3.5
61913,Africa addio,Documentary,4.0
61934,Freebie and the Bean,Action|Comedy,3.0
61937,Sawdust and Tinsel (Gycklarnas afton),Drama,4.0
61941,Humboldt County,Comedy|Drama,3.5
61948,100 Feet,Horror|Thriller,3.5
61950,Boot Camp,Thriller,3.0
61967,"Autumn Afternoon, An (Sanma no aji)",Drama,4.0
61970,Moonbase,Sci-Fi,2.0
61986,Appaloosa,Western,3.5
61991,Miracle at St. Anna,Drama|Mystery|War,2.5
61994,"So Normal (Normais, Os)",Comedy,3.5
62000,"Steamroller and the Violin, The (Katok i skripka)",Drama,3.0
62008,Dead Fury,Action|Animation|Comedy|Horror,3.5
62010,Tears of April (Käsky),Drama|Romance|War,3.0
62014,Zuzu Angel,Drama,3.5
62049,1984,Drama|Sci-Fi,4.0
62054,"Friend Among Strangers, Stranger Among Friends (Svoy sredi chuzhikh, chuzhoy sredi svoikh)",Action|War|Western,4.5
62063,Dead Man's Letters (Pisma myortvogo cheloveka),Drama|Film-Noir,4.0
62081,Eagle Eye,Action|Crime|IMAX|Thriller,3.0
62113,How to Lose Friends & Alienate People,Comedy,3.5
62115,Six Shooter,Comedy|Drama,3.5
62137,Nights in Rodanthe,Drama|Romance,3.0
62153,Look Back in Anger,Drama,3.0
62155,Nick and Norah's Infinite Playlist,Comedy|Drama|Romance,3.5
62157,"Secrets, The (Sodot, Ha-)",Drama|Romance,3.5
62198,Marjoe,Documentary,3.0
62203,Martyrs,Horror,4.0
62206,Supermarket Woman (Sûpâ no onna),Comedy,4.5
62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto)",Drama,4.0
62213,"Sexo, Amor e Traição",Comedy,2.0
62235,Red,Drama|Thriller,4.0
62237,Part of the Weekend Never Dies,Documentary,2.5
62245,"Music Room, The (Jalsaghar)",Drama,4.0
62250,Gomorrah (Gomorra),Crime|Drama,4.0
62254,"Funeral, The (Ososhiki)",Comedy,3.5
62265,"Accidental Husband, The",Comedy|Romance,3.5
62277,KM 31: Kilometro 31,Horror,2.5
62293,"Duchess, The",Drama|Romance,4.0
62299,Alone in the Dark II,Action|Horror,0.5
62304,"Tulse Luper Suitcases, Part 1: The Moab Story, The",Adventure|Drama|Fantasy|Film-Noir,4.0
62331,Dead Leaves,Action|Adventure|Animation|Comedy|Sci-Fi,4.0
62336,FLCL,Animation|Comedy|Fantasy|Sci-Fi,5.0
62344,Rachel Getting Married,Drama|Romance,4.0
62374,Body of Lies,Action|Drama|Thriller,4.0
62376,City of Ember,Adventure|Children|Sci-Fi,3.5
62378,Magicians,Comedy,3.0
62385,"Ace High (Quattro dell'Ave Maria, I)",Comedy|Western,3.0
62390,Autism: The Musical,Documentary,3.5
62394,Max Payne,Action|Crime|Drama|Thriller,2.5
62420,"Pool, The",Comedy|Drama,3.0
62434,Zack and Miri Make a Porno,Comedy|Drama|Romance,3.5
62437,W.,Drama,3.0
62439,My Best Friend's Girl,Comedy|Romance,3.5
62467,Family Life,Drama,4.0
62474,Adios Sabata,Action|War|Western,3.0
62511,"Synecdoche, New York",Comedy|Drama,4.0
62514,Come to the Stable,Drama,3.0
62526,"Drowning Pool, The",Mystery|Thriller,3.5
62553,"Secret Life of Bees, The",Drama,4.0
62577,Flash of Genius,Drama,3.0
62586,"American Carol, An",Comedy|Fantasy,0.5
62594,"Banishment, The (Izgnanie)",Drama,3.0
62644,"Wave, The (Welle, Die)",Drama,4.0
62660,"Deux mondes, Les",Comedy|Fantasy,2.5
62662,Tokyo-Ga,Documentary,4.0
62669,Black River (Kuroi kawa),Drama,4.0
62671,Fallout,Action|Sci-Fi,2.0
62718,"Angus, Thongs and Perfect Snogging",Comedy|Romance,3.0
62721,Bad Eggs,Comedy|Thriller,3.5
62726,Tyler Perry's The Family That Preys,Drama,4.0
62729,Niko & the Way to the Stars (a.k.a. The Flight Before Christmas) (Niko - Lentäjän poika),Adventure|Animation|Children|Drama|Fantasy,3.0
62733,Quarantine,Drama|Horror|Mystery|Thriller,3.0
62761,Taifu Club (Taifû kurabu),Drama|Romance,4.0
62764,Black Moon,Fantasy|Mystery|Sci-Fi|War,2.5
62781,My Sons (Musuko),Comedy|Romance,4.0
62788,Lost Boys: The Tribe,Comedy|Horror|Thriller,1.5
62792,Pride and Glory,Crime|Drama,3.0
62796,Fifty Pills,Comedy,3.5
62799,"Express, The",Drama,4.0
62801,Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma),Action|Drama,4.0
62803,Lone Wolf and Cub: Baby Cart in Peril (Kozure Ôkami: Oya no kokoro ko no kokoro),Action,4.0
62834,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight,Sci-Fi,4.0
62836,Babylon 5: The Lost Tales - Voices in the Dark,Sci-Fi,4.0
62847,"Love of Siam, The (Rak haeng Siam)",Drama|Mystery|Romance,3.5
62849,RocknRolla,Action|Crime,4.0
62851,Zen Noir,Comedy|Drama|Mystery,3.5
62912,High School Musical 3: Senior Year,Musical,0.5
62916,"Wicked Lady, The",Adventure|Drama,2.5
62920,I Can Get It for You Wholesale,Drama|Romance,3.0
62953,Resistance,Drama|Romance|War,2.0
62956,Futurama: Bender's Game,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,4.0
62970,Tin Man,Adventure|Fantasy|Sci-Fi,4.0
62974,"Adventures of Tom Sawyer, The",Adventure,3.5
62999,Madagascar: Escape 2 Africa,Action|Adventure|Animation|Children|Comedy|IMAX,4.0
63001,Admiral,Drama|War,3.5
63007,"Affairs of Anatol, The",Comedy|Drama,1.5
63062,Changeling,Crime|Drama|Mystery,4.0
63069,Guinea Pig: Flowers of Flesh and Blood (Za ginipiggu 2: Chiniku no hana),Horror,4.0
63072,"Road, The",Adventure|Drama|Thriller,4.0
63082,Slumdog Millionaire,Crime|Drama|Romance,4.0
63113,Quantum of Solace,Action|Adventure|Thriller,3.5
63119,Filth and Wisdom,Comedy|Drama|Musical|Romance,4.0
